what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1489852674669
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1489852674669
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1489852674669
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1489852674670
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1489852674671
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1489852674672
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1489852674673
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1489852674674
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1489852674674
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1489852674675
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1489852674676
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1489852674677
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1489852674678
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1489852674679
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1489852674679
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1489852674680
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1489852674681
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1489852674681
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1489852674682
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1489852674682
os,sysinfo,,,"win32",1489852674686
arch,sysinfo,,,"x86",1489852674686
ws,sysinfo,,,"win32",1489852674686
locale,sysinfo,,,"fr_FR",1489852674686
processors,sysinfo,,,"2",1489852674686
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1489852674686
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1489852674686
java.specification.name,sysinfo,,,"Java Platform API Specification",1489852674686
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489852674686
java.specification.version,sysinfo,,,"1.6",1489852674686
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1489852674686
java.version,sysinfo,,,"1.6.0_23",1489852674686
java.vm.info,sysinfo,,,"mixed mode",1489852674686
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1489852674686
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1489852674686
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1489852674686
java.vm.specification.version,sysinfo,,,"1.0",1489852674686
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1489852674686
java.vm.version,sysinfo,,,"19.0-b09",1489852674686
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1489852674829
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1489852675340
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1489852675798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489852676335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1489852689489
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1489852692633
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489852696164
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489852696192
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489852696987
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1489852696988
